ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location,Case Rate - Weekly (Norm),Death Rate - Weekly (Norm),Test Rate - Weekly (Norm)
60630,17,2022-04-24,2022-04-30,117.0,12295.0,204.0,21440.8,2502.0,202760,4363,353585.4,0.1,0.1,0,184,0.0,320.9,57344,60630-2022-17,POINT (-87.759611 41.971261),0.6375000000000001,0.0,0.5786472148541113
60601,12,2023-03-19,2023-03-25,8.0,5540.0,54.0,37751.3,113.0,103391,770,704538.3,0.1,0.1,0,14,0.0,95.4,14675,60601-2023-12,POINT (-87.622844 41.886262),0.16875,0.0,0.10212201591511935
60602,24,2020-06-07,2020-06-13,0.0,13.0,0.0,1045.0,26.0,185,2090,14871.4,0.1,0.1,0,0,0.0,0.0,1244,60602-2020-24,POINT (-87.628309 41.883136),0.0,0.0,0.2771883289124668
60611,13,2020-03-22,2020-03-28,25.0,41.0,77.0,126.4,133.0,232,410,715.5,0.2,0.1,0,0,0.0,0.0,32426,60611-2020-13,POINT (-87.620291 41.894734),0.240625,0.0,0.05437665782493368
60827,6,2022-02-06,2022-02-12,4.0,886.0,14.0,3100.4,835.5,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-6,POINT (-87.633087 41.650765),0.043750000000000004,0.0,0.0
60606,21,2023-05-21,2023-05-27,2.0,1210.0,64.0,39019.7,29.0,33914,935,1093647.0,0.1,0.1,0,9,0.0,290.2,3101,60606-2023-21,POINT (-87.63676 41.882634),0.2,0.0,0.12400530503978778
60654,22,2020-05-24,2020-05-30,3.0,142.0,16.0,742.1,148.0,971,774,5074.5,0.0,0.1,0,1,0.0,5.2,19135,60654-2020-22,POINT (-87.636354 41.892485),0.05,0.0,0.10265251989389919
60604,30,2020-07-19,2020-07-25,0.0,23.0,0.0,2941.2,17.0,254,2174,32480.8,0.0,0.1,0,0,0.0,0.0,782,60604-2020-30,POINT (-87.629029 41.878153),0.0,0.0,0.2883289124668435
60707,39,2023-09-24,2023-09-30,8.0,5999.0,19.0,13945.0,835.5,4415,0,10262.9,0.0,0.1,0,66,0.0,153.4,43019,60707-2023-39,POINT (-87.808283 41.921777),0.059375000000000004,0.0,0.0
60605,9,2023-02-26,2023-03-04,15.0,7460.0,54.0,27108.5,321.0,135306,1166,491682.1,0.1,0.1,0,15,0.0,54.5,27519,60605-2023-9,POINT (-87.623449 41.867824),0.16875,0.0,0.1546419098143236
60611,15,2022-04-10,2022-04-16,93.0,5933.0,287.0,18297.0,1086.0,137588,3349,424313.8,0.1,0.0,0,27,0.0,83.3,32426,60611-2022-15,POINT (-87.620291 41.894734),0.8968750000000001,0.0,0.4441644562334217
60612,15,2022-04-10,2022-04-16,44.0,7714.0,128.0,22482.6,1153.0,182810,3360,532802.9,0.0,0.0,0,101,0.0,294.4,34311,60612-2022-15,POINT (-87.687011 41.88004),0.4,0.0,0.4456233421750663
60827,51,2021-12-19,2021-12-25,65.0,657.0,228.0,2299.1,835.5,811,0,2837.9,0.0,0.1,0,18,0.0,63.0,28577,60827-2021-51,POINT (-87.633087 41.650765),0.7125,0.0,0.0
60707,12,2021-03-21,2021-03-27,37.0,2131.0,86.0,4953.6,835.5,4388,0,10200.1,0.0,0.1,0,41,0.0,95.3,43019,60707-2021-12,POINT (-87.808283 41.921777),0.26875,0.0,0.0
60608,24,2022-06-12,2022-06-18,139.0,16938.0,176.0,21385.0,1422.0,312211,1795,394180.9,0.1,0.1,0,195,0.0,246.2,79205,60608-2022-24,POINT (-87.670366 41.849879),0.55,0.0,0.23806366047745356
60608,37,2023-09-10,2023-09-16,27.0,20959.0,34.0,26461.7,257.0,396938,324,501152.7,0.1,0.1,0,203,0.0,256.3,79205,60608-2023-37,POINT (-87.670366 41.849879),0.10625000000000001,0.0,0.0429708222811671
60609,33,2023-08-13,2023-08-19,22.0,17499.0,36.0,28456.0,159.0,345702,259,562162.8,0.1,0.1,0,233,0.0,378.9,61495,60609-2023-33,POINT (-87.653382 41.812017),0.1125,0.0,0.03435013262599469
60649,44,2020-10-25,2020-10-31,79.0,1412.0,172.0,3068.0,1366.0,22443,2968,48763.7,0.1,0.1,0,125,0.0,271.6,46024,60649-2020-44,POINT (-87.571522 41.762202),0.5375,0.0,0.3936339522546419
60633,11,2020-03-08,2020-03-14,30.0,6503.0,76.0,19382.6,1.0,1,8,7.8,0.0,0.0,0,0,0.0,0.0,12871,60633-2020-11,POINT (-87.556037 41.653147),0.23750000000000002,0.0,0.0010610079575596816
60607,42,2021-10-17,2021-10-23,16.0,3190.0,54.0,10780.3,1939.0,96103,6553,324771.0,0.0,0.0,0,11,0.0,37.2,29591,60607-2021-42,POINT (-87.652727 41.876104),0.16875,0.0,0.8690981432360741
60609,36,2022-09-04,2022-09-10,88.0,15485.0,143.0,25180.9,1965.0,269079,3195,437562.4,0.0,0.1,0,224,0.0,364.3,61495,60609-2022-36,POINT (-87.653382 41.812017),0.446875,0.0,0.42374005305039786
60613,44,2022-10-30,2022-11-05,43.0,12510.0,86.0,24963.6,768.0,255806,1532,510458.4,0.1,0.1,0,66,0.0,131.7,50113,60613-2022-44,POINT (-87.661343 41.953742),0.26875,0.0,0.20318302387267903
60624,33,2021-08-15,2021-08-21,33.0,3669.0,91.0,10147.1,968.0,55598,2677,153764.0,0.0,0.1,0,91,0.0,251.7,36158,60624-2021-33,POINT (-87.722735 41.879417),0.284375,0.0,0.35503978779840845
60654,16,2020-04-12,2020-04-18,19.0,104.0,99.0,543.5,61.0,266,319,1390.1,0.1,0.2,0,0,0.0,0.0,19135,60654-2020-16,POINT (-87.636354 41.892485),0.309375,0.0,0.0423076923076923
60651,39,2020-09-20,2020-09-26,55.0,2535.0,87.0,4009.9,990.0,21570,1566,34120.0,0.1,0.1,0,79,0.0,125.0,63218,60651-2020-39,POINT (-87.741017 41.901964),0.27187500000000003,0.0,0.20769230769230768
60611,16,2023-04-16,2023-04-22,9.0,9101.0,28.0,28067.0,182.0,166416,561,513217.8,0.1,0.1,0,28,0.0,86.4,32426,60611-2023-16,POINT (-87.620291 41.894734),0.08750000000000001,0.0,0.07440318302387267
60659,43,2022-10-23,2022-10-29,40.0,10866.0,97.0,26458.6,907.0,203002,2208,494307.0,0.1,0.1,0,126,0.0,306.8,41068,60659-2022-43,POINT (-87.703266 41.990803),0.30312500000000003,0.0,0.2928381962864721
60601,28,2023-07-09,2023-07-15,1.0,5590.0,7.0,38092.0,20.0,104296,136,710705.3,0.0,0.1,0,15,0.0,102.2,14675,60601-2023-28,POINT (-87.622844 41.886262),0.021875000000000002,0.0,0.018037135278514586
60654,33,2020-08-09,2020-08-15,13.0,268.0,68.0,1400.6,448.0,4795,2341,25058.8,0.0,0.0,0,2,0.0,10.5,19135,60654-2020-33,POINT (-87.636354 41.892485),0.21250000000000002,0.0,0.31047745358090184
60608,8,2022-02-20,2022-02-26,29.0,15189.0,37.0,19176.8,4579.0,250086,5781,315745.2,0.0,0.1,0,193,0.0,243.7,79205,60608-2022-8,POINT (-87.670366 41.849879),0.115625,0.0,0.7667108753315649
60827,49,2022-12-04,2022-12-10,8.0,1196.0,28.0,4185.2,835.5,813,0,2844.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-49,POINT (-87.633087 41.650765),0.08750000000000001,0.0,0.0
60659,11,2020-03-08,2020-03-14,30.0,6503.0,76.0,19382.6,4.0,5,10,12.2,0.0,0.0,0,0,0.0,0.0,41068,60659-2020-11,POINT (-87.703266 41.990803),0.23750000000000002,0.0,0.001326259946949602
60601,40,2020-09-27,2020-10-03,5.0,218.0,34.0,1485.5,393.0,6436,2678,43856.9,0.0,0.0,0,6,0.0,40.9,14675,60601-2020-40,POINT (-87.622844 41.886262),0.10625000000000001,0.0,0.35517241379310344
60607,39,2020-09-20,2020-09-26,39.0,740.0,132.0,2500.8,1311.0,12482,4430,42181.7,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-39,POINT (-87.652727 41.876104),0.41250000000000003,0.0,0.5875331564986737
60612,43,2020-10-18,2020-10-24,92.0,1196.0,268.0,3485.8,1438.0,20386,4191,59415.3,0.1,0.1,0,32,0.0,93.3,34311,60612-2020-43,POINT (-87.687011 41.88004),0.8375,0.0,0.5558355437665782
60607,39,2023-09-24,2023-09-30,18.0,9347.0,61.0,31587.3,126.0,194384,426,656902.4,0.1,0.1,0,18,0.0,60.8,29591,60607-2023-39,POINT (-87.652727 41.876104),0.19062500000000002,0.0,0.056498673740053046
60827,33,2022-08-14,2022-08-20,13.0,1101.0,46.0,3852.7,835.5,813,0,2844.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-33,POINT (-87.633087 41.650765),0.14375000000000002,0.0,0.0
60614,14,2020-03-29,2020-04-04,43.0,118.0,60.0,165.5,149.0,443,209,621.2,0.2,0.2,0,1,0.0,1.4,71308,60614-2020-14,POINT (-87.652064 41.922605),0.1875,0.0,0.027718832891246683
60601,16,2021-04-18,2021-04-24,17.0,1075.0,116.0,7325.4,830.0,26284,5656,179107.3,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-16,POINT (-87.622844 41.886262),0.36250000000000004,0.0,0.7501326259946949
60609,35,2020-08-23,2020-08-29,66.0,2356.0,107.0,3831.2,1219.0,18573,1982,30202.5,0.1,0.1,0,79,0.0,128.5,61495,60609-2020-35,POINT (-87.653382 41.812017),0.33437500000000003,0.0,0.2628647214854111
60615,12,2023-03-19,2023-03-25,26.0,9847.0,63.0,23691.7,917.0,248388,2206,597618.1,0.0,0.0,0,78,0.0,187.7,41563,60615-2023-12,POINT (-87.602725 41.801993),0.19687500000000002,0.0,0.2925729442970822
60614,46,2022-11-13,2022-11-19,40.0,18073.0,56.0,25345.0,879.0,379088,1233,531620.6,0.0,0.1,0,118,0.0,165.5,71308,60614-2022-46,POINT (-87.652064 41.922605),0.17500000000000002,0.0,0.16352785145888593
60666,29,2020-07-12,2020-07-18,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-29,POINT (-87.896371 41.979511),0.23750000000000002,0.0,0.0
60601,48,2023-11-26,2023-12-02,4.0,5723.0,27.0,38998.3,55.0,105147,375,716504.3,0.1,0.1,0,15,0.0,102.2,14675,60601-2023-48,POINT (-87.622844 41.886262),0.084375,0.0,0.04973474801061008
60827,24,2022-06-12,2022-06-18,3.0,991.0,10.0,3467.8,835.5,812,0,2841.4,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-24,POINT (-87.633087 41.650765),0.03125,0.0,0.0
60611,18,2020-04-26,2020-05-02,12.0,93.0,37.0,286.8,297.0,963,916,2969.8,0.1,0.1,0,1,0.0,3.1,32426,60611-2020-18,POINT (-87.620291 41.894734),0.115625,0.0,0.12148541114058355
60605,19,2021-05-09,2021-05-15,15.0,1960.0,54.0,7122.4,818.0,46604,2972,169352.1,0.0,0.0,0,11,0.0,40.0,27519,60605-2021-19,POINT (-87.623449 41.867824),0.16875,0.0,0.3941644562334217
60607,16,2022-04-17,2022-04-23,90.0,6483.0,304.0,21908.7,1658.0,156517,5603,528934.5,0.1,0.0,0,17,0.0,57.4,29591,60607-2022-16,POINT (-87.652727 41.876104),0.9500000000000001,0.0,0.743103448275862
60610,39,2021-09-26,2021-10-02,45.0,4258.0,115.0,10912.6,2259.0,103859,5790,266175.5,0.0,0.0,0,35,0.0,89.7,39019,60610-2021-39,POINT (-87.63581 41.90455),0.359375,0.0,0.7679045092838196
60601,41,2023-10-08,2023-10-14,5.0,5671.0,34.0,38644.0,44.0,104794,300,714098.8,0.1,0.1,0,15,0.0,102.2,14675,60601-2023-41,POINT (-87.622844 41.886262),0.10625000000000001,0.0,0.03978779840848806
60630,11,2020-03-08,2020-03-14,30.0,6503.0,76.0,19382.6,6.0,6,10,10.5,0.0,0.0,0,0,0.0,0.0,57344,60630-2020-11,POINT (-87.759611 41.971261),0.23750000000000002,0.0,0.001326259946949602
60707,21,2021-05-23,2021-05-29,5.0,2319.0,12.0,5390.6,835.5,4388,0,10200.1,0.0,0.1,0,46,0.0,106.9,43019,60707-2021-21,POINT (-87.808283 41.921777),0.037500000000000006,0.0,0.0
60601,29,2020-07-12,2020-07-18,7.0,103.0,48.0,701.9,198.0,1636,1349,11148.2,0.0,0.1,0,5,0.0,34.1,14675,60601-2020-29,POINT (-87.622844 41.886262),0.15000000000000002,0.0,0.17891246684350132
60605,30,2021-07-25,2021-07-31,25.0,2033.0,91.0,7387.6,988.0,54032,3590,196344.3,0.0,0.0,0,12,0.0,43.6,27519,60605-2021-30,POINT (-87.623449 41.867824),0.284375,0.0,0.4761273209549071
60607,13,2021-03-28,2021-04-03,48.0,2471.0,162.0,8350.5,1854.0,56688,6265,191571.8,0.0,0.0,0,8,0.0,27.0,29591,60607-2021-13,POINT (-87.652727 41.876104),0.50625,0.0,0.8309018567639257
60622,18,2023-04-30,2023-05-06,15.0,15183.0,28.0,28759.5,471.0,292497,892,554045.0,0.0,0.1,0,103,0.0,195.1,52793,60622-2023-18,POINT (-87.681818 41.902762),0.08750000000000001,0.0,0.1183023872679045
60827,22,2020-05-24,2020-05-30,7.0,78.0,24.0,272.9,57.0,341,200,1193.3,0.2,0.2,0,7,0.0,24.5,28577,60827-2020-22,POINT (-87.633087 41.650765),0.07500000000000001,0.0,0.02652519893899204
60827,9,2021-02-28,2021-03-06,1.0,288.0,4.0,1007.8,835.5,807,0,2823.9,0.0,0.1,0,13,0.0,45.5,28577,60827-2021-9,POINT (-87.633087 41.650765),0.0125,0.0,0.0
60605,29,2021-07-18,2021-07-24,10.0,2008.0,36.0,7296.8,710.0,53044,2580,192754.1,0.0,0.0,0,12,0.0,43.6,27519,60605-2021-29,POINT (-87.623449 41.867824),0.1125,0.0,0.3421750663129973
60623,38,2023-09-17,2023-09-23,34.0,25419.0,40.0,29564.2,238.0,439230,277,510857.3,0.1,0.1,0,335,0.0,389.6,85979,60623-2023-38,POINT (-87.717446 41.850321),0.125,0.0,0.03673740053050398
60602,32,2023-08-06,2023-08-12,2.0,491.0,161.0,39469.5,1.0,12519,80,1006350.0,1.0,0.0,0,3,0.0,241.2,1244,60602-2023-32,POINT (-87.628309 41.883136),0.503125,0.0,0.010610079575596816
60616,24,2023-06-11,2023-06-17,2.0,12468.0,4.0,22892.2,146.0,273380,268,501946.2,0.0,0.1,0,143,0.0,262.6,54464,60616-2023-24,POINT (-87.629531 41.844869),0.0125,0.0,0.035543766578249335
60707,23,2023-06-04,2023-06-10,3.0,5914.0,7.0,13747.4,835.5,4414,0,10260.6,0.0,0.1,0,66,0.0,153.4,43019,60707-2023-23,POINT (-87.808283 41.921777),0.021875000000000002,0.0,0.0
60604,13,2020-03-22,2020-03-28,30.0,6503.0,76.0,19382.6,7.0,8,895,1023.0,0.0,0.0,0,0,0.0,0.0,782,60604-2020-13,POINT (-87.629029 41.878153),0.23750000000000002,0.0,0.11870026525198937
60656,15,2020-04-05,2020-04-11,25.0,74.0,91.0,268.3,196.0,516,711,1871.0,0.1,0.1,0,2,0.0,7.3,27579,60656-2020-15,POINT (-87.817934 41.974566),0.284375,0.0,0.0942970822281167
60661,19,2020-05-03,2020-05-09,4.0,32.0,40.0,322.4,49.0,227,494,2286.9,0.1,0.1,0,0,0.0,0.0,9926,60661-2020-19,POINT (-87.644283 41.882786),0.125,0.0,0.06551724137931034
60636,10,2020-03-01,2020-03-07,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,32203,60636-2020-10,POINT (-87.668597 41.77599),0.23750000000000002,0.0,0.0
60647,11,2020-03-08,2020-03-14,8.0,8.0,9.0,9.1,22.0,22,25,25.1,0.0,0.0,0,0,0.0,0.0,87509,60647-2020-11,POINT (-87.701101 41.921058),0.028125,0.0,0.003315649867374005
60827,38,2021-09-19,2021-09-25,11.0,433.0,38.0,1515.2,835.5,809,0,2830.9,0.0,0.1,0,16,0.0,56.0,28577,60827-2021-38,POINT (-87.633087 41.650765),0.11875000000000001,0.0,0.0
60616,26,2021-06-27,2021-07-03,2.0,3862.0,4.0,7090.9,846.0,90216,1553,165643.4,0.0,0.0,0,99,0.0,181.8,54464,60616-2021-26,POINT (-87.629531 41.844869),0.0125,0.0,0.2059681697612732
60616,25,2020-06-14,2020-06-20,8.0,460.0,15.0,844.6,708.0,5261,1300,9659.6,0.0,0.1,0,34,0.0,62.4,54464,60616-2020-25,POINT (-87.629531 41.844869),0.046875,0.0,0.17241379310344826
60602,20,2020-05-10,2020-05-16,3.0,11.0,241.0,884.2,19.0,91,1527,7315.1,0.2,0.2,0,0,0.0,0.0,1244,60602-2020-20,POINT (-87.628309 41.883136),0.753125,0.0,0.20251989389920422
60640,43,2020-10-18,2020-10-24,128.0,1599.0,184.0,2293.6,3038.0,43282,4358,62084.2,0.0,0.0,0,89,0.0,127.7,69715,60640-2020-43,POINT (-87.662232 41.971888),0.5750000000000001,0.0,0.5779840848806366
60615,10,2020-03-01,2020-03-07,30.0,6503.0,76.0,19382.6,2.0,2,5,4.8,0.0,0.0,0,0,0.0,0.0,41563,60615-2020-10,POINT (-87.602725 41.801993),0.23750000000000002,0.0,0.000663129973474801
60610,23,2021-06-06,2021-06-12,7.0,3639.0,18.0,9326.2,1206.0,77199,3091,197849.8,0.0,0.0,0,32,0.0,82.0,39019,60610-2021-23,POINT (-87.63581 41.90455),0.05625,0.0,0.40994694960212197
60602,49,2020-11-29,2020-12-05,2.0,59.0,161.0,4742.8,58.0,1315,4662,105707.4,0.1,0.1,0,0,0.0,0.0,1244,60602-2020-49,POINT (-87.628309 41.883136),0.503125,0.0,0.6183023872679044
60827,38,2022-09-18,2022-09-24,3.0,1135.0,10.0,3971.7,835.5,813,0,2844.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-38,POINT (-87.633087 41.650765),0.03125,0.0,0.0
60645,10,2020-03-01,2020-03-07,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,47732,60645-2020-10,POINT (-87.695049 42.008927),0.23750000000000002,0.0,0.0
60666,24,2020-06-07,2020-06-13,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-24,POINT (-87.896371 41.979511),0.23750000000000002,0.0,0.0
60707,52,2023-12-24,2023-12-30,14.0,6155.0,32.0,14307.6,835.5,4415,0,10262.9,0.0,0.1,0,67,0.0,155.7,43019,60707-2023-52,POINT (-87.808283 41.921777),0.1,0.0,0.0
60601,37,2022-09-11,2022-09-17,12.0,5149.0,82.0,35086.9,176.0,99414,1199,677437.8,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-37,POINT (-87.622844 41.886262),0.25625000000000003,0.0,0.15901856763925729
60601,46,2022-11-13,2022-11-19,20.0,5287.0,136.0,36027.3,179.0,101059,1220,688647.4,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-46,POINT (-87.622844 41.886262),0.42500000000000004,0.0,0.16180371352785144
60707,18,2023-04-30,2023-05-06,8.0,5885.0,19.0,13680.0,835.5,4414,0,10260.6,0.0,0.1,0,66,0.0,153.4,43019,60707-2023-18,POINT (-87.808283 41.921777),0.059375000000000004,0.0,0.0
60610,26,2020-06-21,2020-06-27,28.0,301.0,72.0,771.4,645.0,4243,1653,10874.2,0.0,0.1,0,9,0.0,23.1,39019,60610-2020-26,POINT (-87.63581 41.90455),0.225,0.0,0.2192307692307692
60611,44,2023-10-29,2023-11-04,18.0,9553.0,56.0,29460.9,137.0,170033,422,524372.4,0.2,0.1,0,29,0.0,89.4,32426,60611-2023-44,POINT (-87.620291 41.894734),0.17500000000000002,0.0,0.0559681697612732
60602,19,2023-05-07,2023-05-13,0.0,484.0,0.0,38906.8,10.0,12472,804,1002572.0,0.0,0.0,0,3,0.0,241.2,1244,60602-2023-19,POINT (-87.628309 41.883136),0.0,0.0,0.106631299734748
60601,52,2023-12-24,2023-12-30,8.0,5763.0,54.0,39270.9,30.0,105332,204,717764.9,0.2,0.1,0,15,0.0,102.2,14675,60601-2023-52,POINT (-87.622844 41.886262),0.16875,0.0,0.02705570291777188
60616,36,2023-09-03,2023-09-09,24.0,12599.0,44.0,23132.7,156.0,274739,286,504441.5,0.1,0.1,0,143,0.0,262.6,54464,60616-2023-36,POINT (-87.629531 41.844869),0.1375,0.0,0.03793103448275862
60707,11,2020-03-08,2020-03-14,30.0,6503.0,76.0,19382.6,2.0,3,5,7.0,0.0,0.0,0,0,0.0,0.0,43019,60707-2020-11,POINT (-87.808283 41.921777),0.23750000000000002,0.0,0.000663129973474801
60707,25,2020-06-14,2020-06-20,7.0,393.0,16.0,913.5,193.0,2392,449,5560.3,0.1,0.2,0,12,0.0,27.9,43019,60707-2020-25,POINT (-87.808283 41.921777),0.05,0.0,0.05954907161803713
60827,37,2020-09-06,2020-09-12,1.0,107.0,4.0,374.4,835.5,807,0,2823.9,0.0,0.1,0,8,0.0,28.0,28577,60827-2020-37,POINT (-87.633087 41.650765),0.0125,0.0,0.0
60620,38,2021-09-19,2021-09-25,63.0,6503.0,92.0,9549.8,2972.0,122513,4364,179912.2,0.0,0.1,0,180,0.0,264.3,68096,60620-2021-38,POINT (-87.651656 41.740873),0.28750000000000003,0.0,0.5787798408488063
60601,41,2021-10-10,2021-10-16,18.0,1505.0,123.0,10255.5,1087.0,55891,7407,380858.6,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-41,POINT (-87.622844 41.886262),0.384375,0.0,0.9823607427055702
60827,2,2023-01-08,2023-01-14,9.0,1226.0,32.0,4290.2,835.5,813,0,2844.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2023-2,POINT (-87.633087 41.650765),0.1,0.0,0.0
60621,34,2020-08-16,2020-08-22,14.0,711.0,48.0,2448.2,375.0,7765,1291,26737.1,0.0,0.1,0,52,0.0,179.1,29042,60621-2020-34,POINT (-87.638812 41.776931),0.15000000000000002,0.0,0.17122015915119362
60649,12,2020-03-15,2020-03-21,30.0,30.0,65.0,65.2,125.0,128,272,278.1,0.1,0.1,0,0,0.0,0.0,46024,60649-2020-12,POINT (-87.571522 41.762202),0.203125,0.0,0.03607427055702917
60707,33,2022-08-14,2022-08-20,31.0,5000.0,72.0,11622.8,835.5,4404,0,10237.3,0.0,0.1,0,61,0.0,141.8,43019,60707-2022-33,POINT (-87.808283 41.921777),0.225,0.0,0.0
60605,10,2022-03-06,2022-03-12,16.0,4884.0,58.0,17747.7,1089.0,105867,3957,384705.1,0.0,0.1,0,15,0.0,54.5,27519,60605-2022-10,POINT (-87.623449 41.867824),0.18125000000000002,0.0,0.5248010610079575
60607,45,2022-11-06,2022-11-12,36.0,8588.0,122.0,29022.3,741.0,183126,2504,618857.1,0.0,0.1,0,18,0.0,60.8,29591,60607-2022-45,POINT (-87.652727 41.876104),0.38125000000000003,0.0,0.33209549071618033
60606,31,2023-07-30,2023-08-05,0.0,1220.0,0.0,39342.1,17.0,34104,548,1099774.0,0.0,0.1,0,9,0.0,290.2,3101,60606-2023-31,POINT (-87.63676 41.882634),0.0,0.0,0.0726790450928382
60613,27,2020-06-28,2020-07-04,26.0,449.0,52.0,896.0,987.0,5955,1970,11883.1,0.0,0.1,0,30,0.0,59.9,50113,60613-2020-27,POINT (-87.661343 41.953742),0.1625,0.0,0.26127320954907157
60609,47,2023-11-19,2023-11-25,20.0,17792.0,32.0,28932.4,145.0,348727,236,567081.9,0.1,0.1,0,233,0.0,378.9,61495,60609-2023-47,POINT (-87.653382 41.812017),0.1,0.0,0.03129973474801061
60615,21,2023-05-21,2023-05-27,11.0,9991.0,26.0,24038.2,580.0,254576,1396,612506.3,0.0,0.0,0,78,0.0,187.7,41563,60615-2023-21,POINT (-87.602725 41.801993),0.08125,0.0,0.18514588859416445
60827,1,2021-01-03,2021-01-09,8.0,254.0,28.0,888.8,835.5,807,0,2823.9,0.0,0.1,0,11,0.0,38.5,28577,60827-2021-1,POINT (-87.633087 41.650765),0.08750000000000001,0.0,0.0
60666,41,2020-10-04,2020-10-10,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-41,POINT (-87.896371 41.979511),0.23750000000000002,0.0,0.0
60666,19,2020-05-03,2020-05-09,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-19,POINT (-87.896371 41.979511),0.23750000000000002,0.0,0.0
60628,49,2022-12-04,2022-12-10,101.0,15425.0,151.0,23117.6,2223.0,307650,3332,461078.5,0.0,0.1,0,316,0.0,473.6,66724,60628-2022-49,POINT (-87.621537 41.694192),0.47187500000000004,0.0,0.4419098143236074
60643,12,2020-03-15,2020-03-21,22.0,24.0,44.0,48.1,76.0,81,152,162.4,0.2,0.2,0,0,0.0,0.0,49870,60643-2020-12,POINT (-87.662381 41.700445),0.1375,0.0,0.02015915119363395
60827,31,2021-08-01,2021-08-07,5.0,390.0,18.0,1364.7,835.5,807,0,2823.9,0.0,0.1,0,16,0.0,56.0,28577,60827-2021-31,POINT (-87.633087 41.650765),0.05625,0.0,0.0
60605,38,2020-09-13,2020-09-19,16.0,385.0,58.0,1399.0,534.0,9541,1940,34670.6,0.0,0.0,0,2,0.0,7.3,27519,60605-2020-38,POINT (-87.623449 41.867824),0.18125000000000002,0.0,0.2572944297082228
60607,5,2021-01-31,2021-02-06,20.0,2220.0,68.0,7502.3,1515.0,43403,5120,146676.4,0.0,0.0,0,8,0.0,27.0,29591,60607-2021-5,POINT (-87.652727 41.876104),0.21250000000000002,0.0,0.6790450928381963
60609,22,2022-05-29,2022-06-04,131.0,13972.0,213.0,22720.5,3721.0,248330,6051,403821.4,0.0,0.1,0,220,0.0,357.8,61495,60609-2022-22,POINT (-87.653382 41.812017),0.665625,0.0,0.8025198938992042
60605,20,2023-05-14,2023-05-20,8.0,7584.0,29.0,27559.1,204.0,138100,741,501835.1,0.0,0.1,0,15,0.0,54.5,27519,60605-2023-20,POINT (-87.623449 41.867824),0.09062500000000001,0.0,0.0982758620689655
60608,36,2021-09-05,2021-09-11,69.0,8770.0,87.0,11072.5,2523.0,140552,3185,177453.4,0.0,0.1,0,150,0.0,189.4,79205,60608-2021-36,POINT (-87.670366 41.849879),0.27187500000000003,0.0,0.42241379310344823
60642,18,2020-04-26,2020-05-02,23.0,96.0,114.0,475.2,122.0,516,604,2554.3,0.2,0.2,0,1,0.0,5.0,20201,60642-2020-18,POINT (-87.657821 41.899935),0.35625,0.0,0.08010610079575596
60707,32,2020-08-02,2020-08-08,19.0,477.0,44.0,1108.8,205.0,4388,476,10200.1,0.1,0.1,0,12,0.0,27.9,43019,60707-2020-32,POINT (-87.808283 41.921777),0.1375,0.0,0.06312997347480105
60661,38,2020-09-13,2020-09-19,10.0,150.0,101.0,1511.2,289.0,3426,2912,34515.4,0.0,0.0,0,0,0.0,0.0,9926,60661-2020-38,POINT (-87.644283 41.882786),0.31562500000000004,0.0,0.3862068965517241
60654,37,2020-09-06,2020-09-12,17.0,331.0,89.0,1729.8,488.0,6656,2550,34784.4,0.0,0.0,0,2,0.0,10.5,19135,60654-2020-37,POINT (-87.636354 41.892485),0.278125,0.0,0.3381962864721485
60666,14,2020-03-29,2020-04-04,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-14,POINT (-87.896371 41.979511),0.23750000000000002,0.0,0.0
